term,definition,url
Guidance,"Guidance is an informal report a public company issues to shareholders detailing theearningsit expects to achieve in the upcoming fiscal quarter or year ahead. Guidance, also referred to as forwardearnings guidanceor a forward-looking statement, typically includes internal projections for revenue, earnings, and capital spending and is subject to revision in the interim.",https://www.investopedia.com/terms/g/guidance.asp
Gun Jumping,"Gun jumping, or more commonly ""jumping the gun,"" refers to selectively using financial information that has not been publicly announced. At least two illegal methods of jumping the gun can be identified:",https://www.investopedia.com/terms/g/gunjumping.asp
Gunslinger,"""Gunslinger"" is a slang term for an aggressiveportfolio manager. A gunslinger often useshigh-risk investmenttechniques to hopefully produce big returns. Rather than considering thelong-term valueof the company underlying a stock, gunslingers look at a stock's momentum and seek to benefit from short-term trades based on sharp movements in a stock's price.",https://www.investopedia.com/terms/g/gunslinger.asp
Haas School of Business,"The Haas School of Business is the business school of the University of California at Berkeley. Founded in 1898 and located in Berkeley, California, the school offers both undergraduate and graduate programs.",https://www.investopedia.com/terms/h/haas-school-of-business.asp
Hacktivism,Hacktivism is a social or political activist act that is carried out by breaking into and wreaking havoc on a secure computer system. Hacktivism is a mix of “hacking” and “activism” and is said to have been coined by the hacktivist group Cult of the Dead Cow.,https://www.investopedia.com/terms/h/hacktivism.asp
Haircut,"Broadly speaking, the term “haircut” refers to the reduction, or trimming, of an asset’s value. There are a couple different contexts in which it can be applied.",https://www.investopedia.com/terms/h/haircut.asp
Halo Effect,"The halo effect is a term for a consumer's favoritism toward a line of products due to positive experiences with other products by this maker. The halo effect is correlated to brand strength,brand loyalty, and contributes to brand equity.",https://www.investopedia.com/terms/h/halo-effect.asp
Hands-Off Investor,"A hands-off investor prefers to set an investment portfolio and make only minor changes for a long period of time. Many hands-off investors use index funds ortarget-date funds, which make only small and slow changes to their holdings and therefore do not require much monitoring.",https://www.investopedia.com/terms/h/handsoffinvestor.asp
Happiness Economics,Happiness economics is the formal academic study of the relationship between individual satisfaction and economic issues such as employment andwealth.,https://www.investopedia.com/terms/h/happiness-economics.asp
Hard Call Protection,"Hard call protection, or absolute call protection, is a provision in acallable bondwhereby theissuercannot exercise the call and redeem the bond before the specified date, usually three to five years from the date of issuance.",https://www.investopedia.com/terms/h/hardcallprotection.asp
Hard Currency,Hard currency refers to money that is issued by a nation that is seen as politically and economically stable. Hard currencies are widely accepted around the world as a form of payment for goods and services and may be preferred over the domestic currency.,https://www.investopedia.com/terms/h/hardcurrency.asp
Hard Dollars,Hard dollars are cash fees orpaymentsmade by an investor or customer to a brokerage firm in return for their services. Hard dollar payments are usually set amounts that are known before a customer begins dealing with a broker.,https://www.investopedia.com/terms/h/harddollars.asp
Hardening,"Hardening is a reference to trading conditions in which securities prices are rising andvolatilityis declining in a particular financial market. Although the assessment that a market is hardening can be applied in several contexts, it is most commonly used when referring to the market forcommodities futures.",https://www.investopedia.com/terms/h/hardening.asp
